Year,Rank,Time,"Surname, first name "
2022,1576,45:14:38 h ," Gil Pelluch, David"
2022,1577,45:14:43 h ," Rodriguez Paya, Enri"
2022,1577,45:14:43 h ," Molina Vidal, Pablo"
2022,1579,45:14:44 h ," Parra Martinez, Angel"
2022,1580,45:14:53 h ," Charroin, Pascal"
2022,1581,45:15:01 h ," Charasson, Pascal"
2022,1582,45:15:07 h ," dos Santos Faria, Jose Manuel"
2022,1583,45:15:08 h ," Machado Ballester, Mariana"
2022,1584,45:16:49 h ," Rautureau, Natacha"
2022,1585,45:16:57 h ," Fronteras, Karen"
2022,1585,45:16:57 h ," Ramsden, Paul"
2022,1585,45:16:57 h ," Milligan, Paul"
2022,1588,45:17:11 h ," Lee, Scott"
2022,1589,45:17:13 h ," Reynier, Dave"
2022,1590,45:17:28 h ," Goulin, Thibault"
2022,1591,45:17:37 h ," Trichard, Guillaume"
2022,1592,45:18:47 h ," Boyer, Jonathan"
2022,1593,45:18:56 h ," Buchan, Alexander"
2022,1594,45:19:20 h ," Dessureault, Francois"
2022,1595,45:19:30 h ," Marsero, Victoria"
2022,1596,45:19:36 h ," Lin, Sheng-Ming"
2022,1597,45:21:00 h ," Newey, Richard"
2022,1598,45:21:49 h ," Vaughan, Patrick"
2022,1599,45:23:09 h ," Jo, Yong-Gook"
2022,1600,45:23:52 h ," Akashi, Kenta"
2022,1601,45:23:55 h ," Pellegrini, Pierre"
2022,1602,45:23:57 h ," Cho, Rebecca"
2022,1603,45:24:28 h ," Kowalewski, Krzysztof"
2022,1604,45:24:50 h ," Martin, Brook"
2022,1605,45:24:51 h ," Tan, Natacha"
2022,1605,45:24:51 h ," McMorrow, Karen"
2022,1607,45:24:53 h ," Rodriguez Soler, Carmen"
2022,1608,45:25:01 h ," Suzuki, Akira"
2022,1609,45:25:59 h ," Bell, Andrew"
2022,1610,45:26:19 h ," Talea, Bogdan Nicolae"
2022,1611,45:26:21 h ," Ropert, Damien"
2022,1611,45:26:21 h ," Guerin, Philippe"
2022,1613,45:26:22 h ," Gallemand, Christophe"
2022,1613,45:26:22 h ," Anfrye, Sebastien"
2022,1615,45:26:39 h ," Kunlapan, Warit"
2022,1616,45:26:46 h ," Stephenson, Andrew"
2022,1617,45:26:47 h ," Breton, Alexandre"
2022,1618,45:27:00 h ," Massart, Pascal"
2022,1618,45:27:00 h ," Leroy, Regis"
2022,1620,45:27:28 h ," Terzoni, Laura"
2022,1620,45:27:28 h ," Bassanoni, Paolo"
2022,1622,45:27:40 h ," Chavaroche, Marc"
2022,1623,45:27:44 h ," Colombo, Ludovic"
2022,1624,45:27:56 h ," Cailhol, Marc"
2022,1625,45:29:03 h ," Dubois, David"
2022,1626,45:29:05 h ," Balencie, Baptiste"
2022,1627,45:29:19 h ," Rijks, David"
2022,1628,45:29:20 h ," Jakobs, Nico"
2022,1629,45:30:46 h ," Svensson, Per"
2022,1630,45:31:22 h ," Blanc, Thierry"
2022,1631,45:31:42 h ," Rotundo, Cesare"
2022,1632,45:31:56 h ," Knudsen, Morten Gerhardt"
2022,1633,45:32:47 h ," Peach, Gavin"
2022,1634,45:33:11 h ," Valleix, Clotilde"
2022,1635,45:33:12 h ," Vinay, Julien"
2022,1636,45:33:23 h ," Robas Bondia, Hector"
2022,1637,45:35:59 h ," Palmer, Jeremy"
2022,1638,45:36:09 h ," Rispal, Yann"
2022,1639,45:36:22 h ," Lapegue, Sebastien"
2022,1640,45:36:25 h ," Rojas, Mara Leticia"
2022,1641,45:36:26 h ," Ueno, Takumi"
2022,1642,45:36:28 h ," Vaughan, Nick"
2022,1642,45:36:28 h ," Quillet, Johan"
2022,1644,45:36:34 h ," Le Texier, Yvonnick"
2022,1645,45:36:35 h ," Nakamura, Taichi"
2022,1646,45:37:06 h ," Lambart, Clement"
2022,1647,45:37:19 h ," Mortega, Jones"
2022,1648,45:38:30 h ," Cottier, Clement"
2022,1649,45:38:38 h ," Boisson, Cyrille"
2022,1650,45:38:48 h ," Modrzejewski, Stephane"
2022,1651,45:38:49 h ," Enryd, Tommy"
2022,1652,45:38:51 h ," Iwakabe, Junko"
2022,1653,45:39:16 h ," Cerny, Martin"
2022,1654,45:39:29 h ," Loire, Frederic"
2022,1655,45:39:58 h ," Poirier, Sebastien"
2022,1656,45:40:08 h ," Beard, Marcy"
2022,1657,45:40:10 h ," Piednoir, Robin-Lyderic"
2022,1658,45:40:11 h ," Rodriguez, Guillermo"
2022,1658,45:40:11 h ," Kraft, Justin"
2022,1660,45:40:43 h ," Kay, Wai-Chin"
2022,1661,45:41:12 h ," Hart, Kumiko"
2022,1662,45:43:34 h ," Loyen, Marco"
2022,1663,45:43:42 h ," Camus, Philippe"
2022,1664,45:43:54 h ," Le, Khang"
2022,1665,45:44:41 h ," Courion, Nicolas"
2022,1666,45:44:58 h ," Le Flecher, Dominique"
2022,1667,45:45:06 h ," Papa, Peggie"
2022,1668,45:45:28 h ," Riccardi, Delio"
2022,1669,45:45:48 h ," Carvalho, Jorge"
2022,1670,45:46:14 h ," Lee, Wai-Hung (Gary)"
2022,1671,45:46:19 h ," Silgals, Kalvis"
2022,1672,45:47:00 h ," Vallee, Emmanuel"
2022,1673,45:47:08 h ," Zapata Belmonte, Jose Antonio"
2022,1674,45:48:25 h ," Baconnet, Rodolphe"
2022,1675,45:49:19 h ," Roy, Alexis"
2022,1676,45:49:25 h ," Nousbaum, Edouard"
2022,1677,45:49:26 h ," Anglister, David-Laurent"
2022,1678,45:49:30 h ," Nakano, Takaaki"
2022,1679,45:49:33 h ," Cisternino, Damien"
2022,1680,45:49:52 h ," Castro Iribarren, Marije"
2022,1681,45:49:57 h ," Bourguignat, David"
2022,1682,45:50:07 h ," Bracko, Bojan"
2022,1683,45:50:09 h ," Robello, Jean"
2022,1684,45:50:27 h ," Xian, Jun-Xian"
2022,1685,45:50:56 h ," Carmona Marina, Jose Fernando"
2022,1686,45:50:58 h ," Benjumea Fernandez, Francisco"
2022,1687,45:51:01 h ," Trentesaux, Alexandre"
2022,1688,45:51:10 h ," Winzar, Shane"
2022,1689,45:51:27 h ," Györgyi, Gabor"
2022,1690,45:52:01 h ," Beulen, Bruno"
2022,1691,45:52:09 h ," Tang, Sauw-Yuh"
2022,1692,45:52:10 h ," Godyn, Michal"
2022,1693,45:52:31 h ," Yang, Victor"
2022,1694,45:52:40 h ," Baudoz, Manon"
2022,1695,45:54:00 h ," Billis, Caroline"
2022,1696,45:54:11 h ," Tang, Ying"
2022,1697,45:54:28 h ," Kuin, Sjaak"
2022,1698,45:54:57 h ," Philip, Paul-Serge"
2022,1699,45:54:58 h ," Casares, Thomas"
2022,1699,45:54:58 h ," Ceccarelli, Jimmy"
2022,1701,45:55:23 h ," Hecquet, Xavier"
2022,1702,45:55:36 h ," Debrun, Christophe"
2022,1703,45:55:42 h ," Ohl, Sebastien"
2022,1704,45:55:43 h ," Bogni, Dominique"
2022,1704,45:55:43 h ," Vaja, Mickael"
2022,1706,45:55:46 h ," Lelievre, Benoit"
2022,1707,45:55:47 h ," Coutelet, Jerome"
2022,1708,45:56:38 h ," Arezes, Fernando"
2022,1709,45:56:47 h ," Arias Resco, Jorge"
2022,1710,45:56:49 h ," Lamaud, Christophe"
2022,1711,45:56:52 h ," Gonzalez Outon, Carlos"
2022,1712,45:56:56 h ," Le Bouedec, Fabrice"
2022,1713,45:57:02 h ," Tharnakitchotihiran, Sampas"
2022,1714,45:57:17 h ," Kanchanaweerawit, Udomwit"
2022,1715,45:57:23 h ," Ambrosi, Christophe"
2022,1716,45:57:24 h ," Guillard, Alain"
2022,1717,45:57:28 h ," Sae-Jew, Krit"
2022,1718,45:58:04 h ," Biqin, Danmo"
2022,1719,45:58:29 h ," Vimer, Jan"
2022,1720,45:58:48 h ," Petit, Alain"
2022,1721,45:58:53 h ," Ikeda, Yuka"
2022,1722,45:59:18 h ," Vanderzyppe, Ludovic"
2022,1723,45:59:40 h ," Southgate, Carl"
2022,1724,45:59:42 h ," Saint-Venant, Mathias"
2022,1725,45:59:47 h ," Moulin, Stephane"
2022,1726,46:00:04 h ," Hardt, Frank"
2022,1727,46:00:13 h ," Chyra, Laurent"
2022,1727,46:00:13 h ," Pinot, Stephane"
2022,1729,46:00:24 h ," Romero Cortes, Juan Manuel"
2022,1730,46:00:29 h ," Hirabayashi, Hiromi"
2022,1731,46:01:27 h ," Hardwick, George"
2022,1732,46:01:43 h ," Parise, Justin"
2022,1733,46:01:56 h ," Henscheid, Stefan"
2022,1734,46:01:59 h ," Moret, Patrick"
2022,1735,46:02:08 h ," Docoche, Stephane"
2022,1736,46:02:14 h ," Brian, Agustin"
2022,1737,46:02:52 h ," Petchkul, Tanes"
2022,1738,46:03:23 h ," Molines, Sebastien"
2022,1739,46:03:42 h ," Bijleveld, Duco"
2022,1740,46:03:43 h ," Mukkamala, Himagiri"
2022,1741,46:03:46 h ," Bierens de Haan, Diderik"
2022,1742,46:03:58 h ," Steens, Luc"
2022,1743,46:05:08 h ," Blanco Castells, Francisco Javier"
2022,1744,46:06:21 h ," Letizia, Dario"
2022,1745,46:07:01 h ," Plasencia Fuentes, Jose Juan"
2022,1746,46:07:40 h ," Lenoir, Andy"
2022,1747,46:07:53 h ," Mancher, Istvan"
2022,1748,46:07:54 h ," Gazelle, Jerome"
2022,1749,46:08:06 h ," Saito, Tomoshi"
2022,1750,46:08:38 h ," Pettorossi, Hernan Dario"
2022,1751,46:09:46 h ," Thajan, Thanakorn"
2022,1752,46:09:52 h ," Kanjanasuttiyakorn, Threerawat"
2022,1753,46:09:55 h ," Boulanger, Yann"
2022,1754,46:10:13 h ," Warunchaichana, Wittaya"
2022,1755,46:10:18 h ," Martinot, Francois"
2022,1756,46:10:59 h ," Moon, Youngsun"
2022,1757,46:11:12 h ," Roldan, Bruno"
2022,1758,46:11:44 h ," Prathanthip, Naruphon"
2022,1759,46:11:46 h ," Turlan-Vivares, Sabine"
2022,1760,46:11:57 h ," Troglia, Enea Stefano"
2022,1761,46:11:59 h ," Addesa, Sandro"
2022,1762,46:12:10 h ," Borie, Damien"
2022,1763,46:13:07 h ," Chankseliani, Larissa"
2022,1764,46:13:44 h ," Hattori, Jun"
2022,1765,46:14:06 h ," Roth, Olivier"
2022,1766,46:14:33 h ," Fowler, Ade"
2022,1767,46:15:07 h ," Vaudry, Franck"
2022,1767,46:15:07 h ," Buitrago Rodriguez, Oscar Javier"
2022,1769,46:15:11 h ," Viklund Borg, Clara"
2022,1770,46:15:58 h ," Loubet, Isabelle"
2022,1771,46:16:40 h ," Michalak, Slawomir"
2022,1772,46:17:21 h ," Kobayashi, Daiki"
2022,1773,46:18:03 h ," Sol, Julien"
2022,1774,46:18:11 h ," Ohashi, Haruhiko"
2022,1775,46:18:28 h ," Soave, Roberta"
2022,1776,46:18:31 h ," Tomasi, Roberto"
2022,1777,46:18:38 h ," Hiyama, Mariko"
2022,1778,46:18:52 h ," Drechsler, Jean-Michel"
2022,1779,46:20:41 h ," Ahn, Byeong-Sik"
2022,1780,46:21:49 h ," Dugandzic, Marko"
2022,1781,46:22:34 h ," Mimura, Norio"
2022,1782,46:22:46 h ," Pereira, Jose"
2022,1783,46:23:26 h ," Marques Sula, Caroline"
2022,1784,46:23:36 h ," Daunay, Bruno"
2022,1785,46:24:10 h ," Griffaton, Pierre"
2022,1786,46:26:23 h ," Gulie, Radu"
2022,1787,46:26:24 h ," Dirvareanu, Roxana Gabriela"
2022,1788,46:48:44 h ," Tazo, Masahiro"
2022,1789,47:11:53 h ," Suyama, Tomio"
